ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
1537528796,CnBio9lWzbaCqQoqj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.843658,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537528959,CmzaIl1QkIh6f0cu5d,192.168.2.3,40682,93.184.216.34,80,tcp,NA,0.238507,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537528959,CBoeSg1tEmJExjWci8,192.168.2.3,40683,93.184.216.34,80,tcp,NA,0.241418,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537528659,CaMK623FJMpewHjGba,192.168.2.3,40075,54.231.82.82,80,tcp,http,300.426372,146,775,SF,NA,NA,0,ShADadfF,11,606,5,987,NA,-
1537528959,CzvMKU2BJnncJQvT41,192.168.2.3,40684,93.184.216.34,80,tcp,NA,0.234004,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537528959,C3l0Lh4kEuZPT4OZTa,192.168.2.3,14337,192.168.2.1,53,udp,dns,0.01082,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537528965,CGg5JBWIfK3P8bc1a,192.168.2.3,40075,54.231.82.82,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537528970,CiImZM3YPTw6SV7wc6,192.168.2.3,40965,72.21.214.79,80,tcp,http,0.234174,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537528971,CZ8bLz3dmI32hP57fk,192.168.2.3,40075,54.231.82.82,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537528970,Cx4u7d3EtGuhZJPVE9,192.168.2.3,42133,192.168.2.1,53,udp,dns,0.010317,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537528983,C489F42fpJYpGgfWWd,192.168.2.3,40075,54.231.82.82,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529006,CR8NRF4GxwpABdjxg,192.168.2.3,40075,54.231.82.82,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537528959,CyM0e84553QMHaDnPi,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.009561,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537528960,CW9TQy3jFwLXewcb2a,192.168.2.3,51298,207.171.178.6,123,udp,NA,0.189072,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537528960,Cs4jx51SlJNWrmvgJl,192.168.2.3,49490,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537528924,CXORy44dAha5IpfiYj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.43871,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529052,Cn4hai4DSD7VytIUal,192.168.2.3,40075,54.231.82.82,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529053,CIVsX14YRri26LtOxc,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.759115,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529244,CExNut2at9UPcExIB6,192.168.2.3,52557,192.168.2.1,53,udp,dns,0.010992,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537529260,CyEt8nLvltW0NUhMk,192.168.2.3,40685,93.184.216.34,80,tcp,NA,0.239427,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529260,CImgcw32Him2GCemo8,192.168.2.3,40686,93.184.216.34,80,tcp,NA,0.240395,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537528960,CD8xsg4EDwZg31k7D,192.168.2.3,56304,54.231.50.91,80,tcp,http,300.486431,146,775,SF,NA,NA,0,ShADadfF,11,606,5,987,NA,-
1537529260,CHUbOy3o8IHo66AdDj,192.168.2.3,40687,93.184.216.34,80,tcp,NA,0.242201,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529260,COoIP63Vl47kuXhIv,192.168.2.3,8857,192.168.2.1,53,udp,dns,0.03056,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537529266,CHaTBr4INZEujQxisb,192.168.2.3,56304,54.231.50.91,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529271,CEEPer35SSrdFovLI4,192.168.2.3,56304,54.231.50.91,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529282,CWmcBx1QFCikjDQLv4,192.168.2.3,56304,54.231.50.91,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529181,ClLZug3JJnlGOQqVI7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.425532,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529305,CwKpCA1cdl2qNfat0j,192.168.2.3,56304,54.231.50.91,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529244,C0mKrI2UcMvB4hDqx3,192.168.2.3,59145,54.239.18.122,443,tcp,ssl,63.445547,3669,4865,RSTR,NA,NA,0,ShADadfr,18,4433,17,6001,NA,-
1537529260,CZbbBP1VEGGeJQiQa3,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.015335,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537529260,CbUFrz23r0mfczs9D3,192.168.2.3,58479,207.171.178.6,123,udp,NA,0.187485,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537529260,C6zDlh2ALljC6yM8Cl,192.168.2.3,51962,207.171.178.6,123,udp,NA,0.190066,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537529350,CP2yDX3nLePR1gEed5,192.168.2.3,56304,54.231.50.91,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529309,CpcA7a2sjhuUt8Cy2c,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.110865,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529516,CDwhWl1msL4f4DHAR,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.007755,1087,0,S0,NA,NA,0,D,6,1255,0,0,NA,-
1537529516,CHcWBk2qnB8hoLAIxh,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.007896,1216,0,S0,NA,NA,0,D,6,1384,0,0,NA,-
1537529516,CQ7Kom2gknBeORBU9l,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.007733,1087,0,S0,NA,NA,0,D,6,1375,0,0,NA,-
1537529437,CD37Z23cvKFiiQjdFj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.46025,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529560,CRn69N2D59jHEHtO46,192.168.2.3,40688,93.184.216.34,80,tcp,NA,0.259527,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529560,CHEcck2g8vIigHDTA9,192.168.2.3,40689,93.184.216.34,80,tcp,NA,0.252768,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529260,CuG7Im4Ee7HBPY7SN1,192.168.2.3,58696,52.216.132.195,80,tcp,http,300.490513,146,775,SF,NA,NA,0,ShADadfF,12,658,6,1027,NA,-
1537529560,CAcAqy4Wd0yj2Vly8b,192.168.2.3,40690,93.184.216.34,80,tcp,NA,0.245769,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529561,C33R6bQUVKAZ2dY2c,192.168.2.3,46305,192.168.2.1,53,udp,dns,0.014092,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537529561,CAq6S8yY4UjRjFAsf,192.168.2.3,33475,192.168.2.1,53,udp,dns,0.018744,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537529561,CH1i9J2DioNbln58c3,192.168.2.3,33685,192.168.2.1,53,udp,dns,0.005166,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537529566,CZzIlsUces46Q9Iw2,192.168.2.3,58696,52.216.132.195,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529571,CHABUw10m3Y8tC0b5l,192.168.2.3,49085,72.21.214.79,80,tcp,http,0.241575,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537529571,CPOO5U3PyAxyscFlT,192.168.2.3,55192,72.21.214.79,80,tcp,http,0.242519,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537529572,CIc1ZY3bcju4QzNTQ,192.168.2.3,58696,52.216.132.195,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529571,CTEGYRxa72qJXcMYb,192.168.2.3,8240,192.168.2.1,53,udp,dns,0.011302,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537529583,CgJQCj3pvevmp2ssM2,192.168.2.3,58696,52.216.132.195,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529605,CSBlJO1kzZtJqyvap1,192.168.2.3,58696,52.216.132.195,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529560,CAYzhxxnQC95ftnJ2,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.015422,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537529561,C1O3BE7ZgFRrDlKIi,192.168.2.3,58229,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537529561,CUkRZO1jZYPitOY4Sj,192.168.2.3,36195,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537529650,Cpvsxfchy1tXcQdU8,192.168.2.3,58696,52.216.132.195,80,tcp,NA,NA,NA,NA,SH,NA,NA,0,F,1,40,0,0,NA,-
1537529565,CIEVos3VsJQLYRfIT1,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.346187,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529395,CKyDKA4JIsU19zQTf2,192.168.2.3,37475,205.251.243.55,443,tcp,NA,0.117275,259,110,OTH,NA,NA,0,DdA,2,339,1,150,NA,-
1537529693,Co9nqh4FQT2oRotzdf,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.570407,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529561,CoYniL1fKXm7uqbfug,192.168.2.3,47575,52.216.64.112,80,tcp,http,23.416857,146,775,S3,NA,NA,0,ShADadf,6,406,5,987,NA,-
1537529600,Cw8dgMv72kOk22Kqa,192.168.2.3,38721,54.239.27.11,443,tcp,NA,0.120302,241,92,OTH,NA,NA,0,DdA,2,321,1,132,NA,-
1537529904,CUwlGyrmaX9kFImXi,192.168.2.3,36239,13.32.118.117,80,tcp,NA,0.03208,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529904,CKFnQS1iejf9OZ28qa,192.168.2.3,40948,176.32.98.203,80,tcp,http,0.230564,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537529905,C0xBIm2643IQfcasV1,192.168.2.3,60893,72.21.195.82,443,tcp,ssl,2.223281,2715,3769,SF,NA,NA,0,ShADadFf,14,3295,10,4177,NA,-
1537529904,CNtzdf3nPWkgJ6jDv9,192.168.2.3,57413,192.168.2.1,53,udp,dns,0.012546,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537529904,COa9SQ1UhdxmLi8Qf7,192.168.2.3,33994,192.168.2.1,53,udp,dns,0.010488,40,104,SF,NA,NA,0,Dd,1,68,1,132,NA,-
1537529904,CEE9Aa2vh0WbtpZYv4,192.168.2.3,29056,192.168.2.1,53,udp,dns,0.000877,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537529904,CmpBKsPgcahp7Sgaa,192.168.2.3,61475,192.168.2.1,53,udp,dns,0.116093,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537529904,CTs7x54YJsjyoZmPHe,192.168.2.3,63959,192.168.2.1,53,udp,dns,0.011365,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537529904,C7QuDm2hQXhYpTZRQb,192.168.2.3,62608,192.168.2.1,53,udp,dns,0.125901,38,54,SF,NA,NA,0,Dd,1,66,1,82,NA,-
1537529904,CRCP702Sai1eXLEis,192.168.2.3,44635,192.168.2.1,53,udp,dns,0.010835,37,53,SF,NA,NA,0,Dd,1,65,1,81,NA,-
1537529905,CiufUJwhrfwrUR47g,192.168.2.3,24019,192.168.2.1,53,udp,dns,0.017181,37,53,SF,NA,NA,0,Dd,1,65,1,81,NA,-
1537529914,C2QUj64hAcDnNXWqhf,192.168.2.3,37512,176.32.98.203,80,tcp,http,0.243467,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537529904,CEeZvV2N07skdBbIe1,192.168.2.3,5353,224.0.0.251,5353,udp,dns,3.817188,1176,0,S0,NA,NA,0,D,6,1344,0,0,NA,-
1537529916,CXIUbl39jAaLtW6Dxc,192.168.2.3,36607,192.168.2.1,53,udp,dns,0.016538,64,128,SF,NA,NA,0,Dd,1,92,1,156,NA,-
1537529931,CGBZ0b2OVafaNQeqjl,192.168.2.3,50020,104.199.64.136,80,tcp,http,0.083062,529,170,SF,NA,NA,0,ShADadfF,5,797,5,438,NA,-
1537529931,Cg4v9z1CkpilzRuykb,192.168.2.3,11612,192.168.2.1,53,udp,dns,0.013589,38,87,SF,NA,NA,0,Dd,1,66,1,115,NA,-
1537529934,CSSUHk4r3fRaFtoak1,192.168.2.3,47253,192.168.2.1,53,udp,dns,0.011973,48,64,SF,NA,NA,0,Dd,1,76,1,92,NA,-
1537529935,C2HVga2eKD2CeCNpU2,192.168.2.3,40649,192.168.2.1,53,udp,dns,0.044247,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537529936,CYpdwz4MRxCjzepYN9,192.168.2.3,33541,192.168.2.1,53,udp,dns,0.014861,41,57,SF,NA,NA,0,Dd,1,69,1,85,NA,-
1537529937,CkLLO241OAxaNbaWB1,192.168.2.3,3898,192.168.2.1,53,udp,dns,0.055597,44,82,SF,NA,NA,0,Dd,1,72,1,110,NA,-
1537529954,Cf73z74ECDceBTUbcg,192.168.2.3,50021,104.199.64.136,80,tcp,http,0.097178,523,170,SF,NA,NA,0,ShADadfF,5,791,5,438,NA,-
1537523569,CI7Ctn3Jij9kC7jX28,192.168.2.3,38451,52.46.136.77,443,tcp,ssl,6388.007327,2886842,2064522,RSTR,NA,NA,0,ShADadtftr,7968,3207031,7186,2362011,NA,-
1537529903,ChFCng4amMo8kokh34,NA,135,ff02::1:ff27:561e,136,icmp,NA,NA,NA,NA,OTH,NA,NA,0,NA,1,64,0,0,NA,-
1537529932,CyzVWo3VOEwf21Ku22,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,15.753725,844,0,S0,NA,NA,0,D,8,1228,0,0,NA,-
1537529932,CirCs217kbaLBpdc27,192.168.2.3,5353,224.0.0.251,5353,udp,dns,15.755765,1738,0,S0,NA,NA,0,D,14,2130,0,0,NA,-
1537529904,CrvhWl1v3HIVUqPa5a,192.168.2.3,68,192.168.2.1,67,udp,dhcp,0.008004,0,600,SHR,NA,NA,0,^d,0,0,2,656,NA,-
1537529903,CFpLkC4eguX8Jl2llf,NA,143,ff02::16,0,icmp,NA,0.914822,40,0,OTH,NA,NA,0,NA,2,152,0,0,NA,-
1537529904,CYVmYF2aS4mSqSabIg,192.168.2.3,45495,78.108.102.237,123,udp,NA,0.01111,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537529904,Ct5TbV2PPzm2lOkYB9,192.168.2.3,48789,78.108.102.237,123,udp,NA,0.012144,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537529904,CSoXff2dSwyWbdUkz,192.168.2.3,44364,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537529904,CXHMBX3XQWI138pHO5,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.022224,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537529954,CT79tSXZ7WehktYaj,192.168.2.3,56048,192.168.2.1,53,udp,dns,0.024604,36,143,SF,NA,NA,0,Dd,1,64,1,171,NA,-
1537529904,CehbWcQRvXF6Jj4e1,192.168.2.3,38876,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537529955,Crs0aB4BzWHf9Y5Yt2,192.168.2.3,1645,192.168.2.1,53,udp,dns,0.027006,32,48,SF,NA,NA,0,Dd,1,60,1,76,NA,-
1537529956,CpyBTU3LhUxGKgkzw2,192.168.2.3,19288,192.168.2.1,53,udp,dns,0.011705,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537529956,CWQ8zK39GGm88ZyO2,192.168.2.3,21034,192.168.2.1,53,udp,dns,0.013167,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537529904,CnuLw8ZiUQ9DINZDl,fe80::4eef:c0ff:fe27:561e,133,ff02::2,134,icmp,NA,8.018167,24,0,OTH,NA,NA,0,NA,3,168,0,0,NA,-
1537529964,CTj6X92AL36JmjhcIk,192.168.2.3,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,117,0,0,NA,-
1537529964,CDUc4mGjvr0JqRaV8,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,137,0,0,NA,-
1537529938,C2ekr44ua0h7Urbh38,192.168.2.3,60348,52.119.168.148,443,tcp,ssl,36.634307,1149,5729,RSTR,NA,NA,0,ShADadfr,14,1729,14,6297,NA,-
1537529936,CcXgYq2KHl4otJOm0h,192.168.2.3,43636,52.119.168.148,443,tcp,ssl,37.038438,1076,5760,RSTR,NA,NA,0,ShADadfr,14,1656,14,6328,NA,-
1537529938,Cw4notjmUItYpfnz,192.168.2.3,54274,52.119.168.148,443,tcp,ssl,36.257362,1042,5861,RSTR,NA,NA,0,ShADadfr,13,1582,14,6429,NA,-
1537529938,CjkKuaZhy4NA3r36c,192.168.2.3,52580,52.119.168.148,443,tcp,ssl,36.587444,1104,5870,RSTR,NA,NA,0,ShADadfr,14,1684,14,6438,NA,-
1537529954,CXnQ1MpiypZ0tyKK8,192.168.2.3,55197,13.32.99.94,80,tcp,http,29.93652,348,958,SF,NA,NA,0,ShADadFf,8,772,5,1226,NA,-
1537529956,CsOYxV1HSjgMoxgaN9,192.168.2.3,42487,13.32.99.46,80,tcp,http,28.149607,185,464,SF,NA,NA,0,ShADadFf,6,505,4,680,NA,-
1537529904,CorvvK38SArcF8sTO6,fe80::4eef:c0ff:fe27:561e,143,ff02::16,0,icmp,NA,28.470004,80,0,OTH,NA,NA,0,NA,4,304,0,0,NA,-
1537529934,CwRlyz48Shw2BSZxCf,192.168.2.3,48211,176.32.101.46,443,tcp,ssl,64.591999,2708,5463,RSTR,NA,NA,0,ShADadr,13,3248,11,5911,NA,-
1537529996,C5ElY4189LGvBMvFNj,192.168.2.3,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,117,0,0,NA,-
1537529996,C8kJyA3MfFYheTiT6g,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,137,0,0,NA,-
1537529937,Cp2kzxmA9JTOscwbe,192.168.2.3,35088,176.32.99.246,443,tcp,ssl,63.75835,7380,5013,RSTR,NA,NA,0,ShADadr,16,8040,14,5585,NA,-
1537529821,CZVuda4LotbeE01jz8,0.0.0.0,68,255.255.255.255,67,udp,dhcp,188.26218,6603,0,S0,NA,NA,0,D,22,7219,0,0,NA,-
1537530060,CAw2681wte06YqJKf1,192.168.2.3,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,117,0,0,NA,-
1537530060,CQqOFs1ttgq3XmCZh6,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,137,0,0,NA,-
1537529935,CFQGgj3m8ZcnbNr7s1,192.168.2.3,52480,52.46.133.19,443,tcp,ssl,149.162362,2868,4972,RSTR,NA,NA,0,ShADadr,13,3408,11,5420,NA,-
1537529955,CyRhWs2Q9bXEuCrrGl,192.168.2.3,49777,54.239.26.244,443,tcp,ssl,163.563015,1642,5379,RSTR,NA,NA,0,ShADadr,11,2102,10,5787,NA,-
1537530077,COOLaE4Q8irMW7htvb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.665859,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529956,C6MKAu1eUMEYKBwqzl,192.168.2.3,56579,52.46.129.41,443,tcp,ssl,244.752221,213789,5663,SF,NA,NA,0,ShADadfFr,185,221257,99,10217,NA,-
1537529956,CiV60E4C47lbB7Kt8c,192.168.2.3,47381,52.46.129.41,443,tcp,ssl,244.629602,114066,5929,SF,NA,NA,0,ShADadfFr,115,118734,65,9123,NA,-
1537529904,CEvjRCDK9skgN0wAb,192.168.2.3,50136,54.239.27.11,443,tcp,ssl,1.243981,3476,5452,S1,NA,NA,0,ShADad,20,4332,17,7171,NA,-
1537530204,CrDXKU27xWuDe3WhUe,192.168.2.3,38510,13.32.118.248,80,tcp,NA,0.061737,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537529904,CVNXa49y68w4kBcnc,192.168.2.3,34397,52.216.96.171,80,tcp,http,300.424791,438,1550,SF,NA,NA,0,ShADadfFr,13,1002,10,2800,NA,-
1537530200,CyGmBl3ai47rkYtEIb,192.168.2.3,30836,192.168.2.1,53,udp,dns,0.017453,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537530204,CYBCEL1k5vtRkVNPri,192.168.2.3,26767,192.168.2.1,53,udp,dns,0.109057,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537530205,CjVcA92K1Ki55mAXo,192.168.2.3,46420,192.168.2.1,53,udp,dns,0.01418,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537530215,CJY9VF2B5tWUmsfhv,192.168.2.3,57174,72.21.214.79,80,tcp,http,0.239853,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537530215,CxDxU73gt0k5PEZ3uj,192.168.2.3,49616,72.21.214.79,80,tcp,http,0.247687,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537530215,Cw2ZGR115VxhpCzTei,192.168.2.3,28147,192.168.2.1,53,udp,dns,0.021168,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537530215,CF7zu43uBW1niLlTHf,192.168.2.3,10789,192.168.2.1,53,udp,dns,0.017781,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537530204,CfkqyP2iyXPUrA4vt5,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.052603,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537530205,CVELip4bD5ku82WpOh,192.168.2.3,41322,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537530205,CT74Y31s3Cu3PLvTQh,192.168.2.3,59738,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537530263,CDLUoSJmHA2vGpb8c,192.168.2.3,35291,192.168.2.1,53,udp,dns,0.010684,37,53,SF,NA,NA,0,Dd,1,65,1,81,NA,-
1537530205,CX2Q8x4PUn3RpAU4M,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.603969,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537529916,CTnIHI2NpDOAGG6oNg,192.168.2.3,51428,13.32.99.123,443,tcp,ssl,120.393625,829,5896,S3,NA,NA,0,ShADadf,13,1513,11,6476,NA,-
1537529955,C6MYOS3IkmovWLl0Vh,192.168.2.3,45698,13.32.99.94,80,tcp,http,120.115379,191,189440,S3,NA,NA,0,ShADadf,139,7427,138,196624,NA,-
1537530413,CIyYRz2nUccWoGDXQ3,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.009897,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537530413,CKiKQCm7vcObiMotc,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.009963,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537530413,CgOjs2220u3k8YEax8,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.009973,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537530332,CzOCo53IdGCH37gQy,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.081401,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537530200,CPWLaw2g9Ci0pgOGr3,192.168.2.3,54831,54.239.25.214,443,tcp,ssl,299.950757,11118,4865,SF,NA,NA,0,ShADadfFr,26,12202,21,6161,NA,-
1537530205,Czuw3Z139NEDzrZaw,192.168.2.3,37068,54.231.98.104,80,tcp,http,300.199148,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537530505,Csjj4wfEabNe7Vtr2,192.168.2.3,50085,13.32.118.7,80,tcp,NA,0.091211,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537530500,CXzDEX1hZSMIwpPPIa,192.168.2.3,40074,192.168.2.1,53,udp,dns,0.018047,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537530505,CvFj6l4JD5qr4uWXQ9,192.168.2.3,8710,192.168.2.1,53,udp,dns,0.011923,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537530505,CfjrU32KJTOXGugFk3,192.168.2.3,20417,192.168.2.1,53,udp,dns,0.04129,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537530505,CW6a3j8KybDoo4cz3,192.168.2.3,46319,192.168.2.1,53,udp,dns,0.019091,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537530505,CA1mfU6bjlKIJsYgf,192.168.2.3,20547,192.168.2.1,53,udp,dns,0.01497,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537530515,CHvG0Y1SegLOMl33Sg,192.168.2.3,58710,176.32.98.203,80,tcp,http,0.226669,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537530515,CBo3ZS2clMQOudC62j,192.168.2.3,40276,176.32.98.203,80,tcp,http,0.236575,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537530515,Cyc0No3SUwmPH1zvg1,192.168.2.3,26804,192.168.2.1,53,udp,dns,0.011717,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537530500,CWWaLY2KXCs5MP7oUi,192.168.2.3,45199,72.21.207.87,443,tcp,ssl,31.559329,3733,4865,RSTR,NA,NA,0,ShADadfr,17,4457,17,6001,NA,-
1537530263,CBGO2NT7dFmrvvdkj,192.168.2.3,57953,52.119.196.87,443,tcp,ssl,1.030697,3219,5271,S1,NA,NA,0,ShADad,18,3995,15,6910,NA,-
1537530505,CAMVbY3pyxJNh8YDa3,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.054643,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537530505,C6dpq11nlUff0FHkij,192.168.2.3,38202,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
